DATE_OF_DATA_POINT,LAG_DATA,ACTUAL_VALUE_HORIZON,PREDICTED_VALUE_HORIZON,MAPE_OF_THIS_DATA_POINT,DENORM_ACTUAL_VALUE_HORIZON,DENORM_PREDICTED_VALUE_HORIZON,DENORM_MAPE_OF_THIS_DATA_POINT
2020-03-05 07:00:00+00:00,"[np.float64(0.8511687543150213), np.float64(0.8384456060755499), np.float64(0.8403195581418286), np.float64(0.8377552026827102), np.float64(0.8288785876319162), np.float64(0.8230594733208403), np.float64(0.8066870500049315), np.float64(0.8030377749284938), np.float64(0.8023473715356544), np.float64(0.8286813295196764), np.float64(0.8618206923759739), np.float64(0.8326264917644737), np.float64(0.7718709931945951), np.float64(0.7076634776605188), np.float64(0.6868527468192129), np.float64(0.6357628957490877), np.float64(0.5994674030969522), np.float64(0.5784594141434065), np.float64(0.57342933228129), np.float64(0.563369168557057), np.float64(0.5826018345004438), np.float64(0.6569681428148733), np.float64(0.7668409113324786), np.float64(0.8322319755399941)]","[0.8419962520958675, 0.8232567314330801, 0.816056810336325, 0.8165499556169247, 0.7971200315612978, 0.7958378538317388]","[0.72501934, 0.724168, 0.72255045, 0.7221024, 0.7233414, 0.7243545]",11.198627936989263,"[9201.000000000002, 9011.0, 8938.0, 8943.0, 8746.0, 8733.0]","[8014.971088260001, 8006.339352, 7989.93901255, 7985.396233600001, 7997.9584546000015, 8008.230275500001]",10.367764976650223
2020-03-05 08:00:00+00:00,"[np.float64(0.8384456060755499), np.float64(0.8403195581418286), np.float64(0.8377552026827102), np.float64(0.8288785876319162), np.float64(0.8230594733208403), np.float64(0.8066870500049315), np.float64(0.8030377749284938), np.float64(0.8023473715356544), np.float64(0.8286813295196764), np.float64(0.8618206923759739), np.float64(0.8326264917644737), np.float64(0.7718709931945951), np.float64(0.7076634776605188), np.float64(0.6868527468192129), np.float64(0.6357628957490877), np.float64(0.5994674030969522), np.float64(0.5784594141434065), np.float64(0.57342933228129), np.float64(0.563369168557057), np.float64(0.5826018345004438), np.float64(0.6569681428148733), np.float64(0.7668409113324786), np.float64(0.8322319755399941), np.float64(0.8419962520958675)]","[0.8232567314330801, 0.816056810336325, 0.8165499556169247, 0.7971200315612978, 0.7958378538317388, 0.7864680935003452]","[0.7246475, 0.72379786, 0.7221809, 0.721732, 0.72296995, 0.7239819]",10.233213446153307,"[9011.0, 8938.0, 8943.0, 8746.0, 8733.0, 8638.0]","[8011.2010025, 8002.58650254, 7986.1921451, 7981.640748000002, 7994.192323050001, 8004.452484099999]",9.465626792720405
2020-03-05 09:00:00+00:00,"[np.float64(0.8403195581418286), np.float64(0.8377552026827102), np.float64(0.8288785876319162), np.float64(0.8230594733208403), np.float64(0.8066870500049315), np.float64(0.8030377749284938), np.float64(0.8023473715356544), np.float64(0.8286813295196764), np.float64(0.8618206923759739), np.float64(0.8326264917644737), np.float64(0.7718709931945951), np.float64(0.7076634776605188), np.float64(0.6868527468192129), np.float64(0.6357628957490877), np.float64(0.5994674030969522), np.float64(0.5784594141434065), np.float64(0.57342933228129), np.float64(0.563369168557057), np.float64(0.5826018345004438), np.float64(0.6569681428148733), np.float64(0.7668409113324786), np.float64(0.8322319755399941), np.float64(0.8419962520958675), np.float64(0.8232567314330801)]","[0.816056810336325, 0.8165499556169247, 0.7971200315612978, 0.7958378538317388, 0.7864680935003452, 0.7921885787553014]","[0.7240319, 0.72318494, 0.72156894, 0.7211185, 0.7223549, 0.72336507]",9.736240048994,"[8938.0, 8943.0, 8746.0, 8733.0, 8638.0, 8696.000000000002]","[8004.9594341, 7996.37210666, 7979.987482660002, 7975.4204715000005, 7987.956331100001, 7998.198444730002]",9.001214753058868
2020-03-05 10:00:00+00:00,"[np.float64(0.8377552026827102), np.float64(0.8288785876319162), np.float64(0.8230594733208403), np.float64(0.8066870500049315), np.float64(0.8030377749284938), np.float64(0.8023473715356544), np.float64(0.8286813295196764), np.float64(0.8618206923759739), np.float64(0.8326264917644737), np.float64(0.7718709931945951), np.float64(0.7076634776605188), np.float64(0.6868527468192129), np.float64(0.6357628957490877), np.float64(0.5994674030969522), np.float64(0.5784594141434065), np.float64(0.57342933228129), np.float64(0.563369168557057), np.float64(0.5826018345004438), np.float64(0.6569681428148733), np.float64(0.7668409113324786), np.float64(0.8322319755399941), np.float64(0.8419962520958675), np.float64(0.8232567314330801), np.float64(0.816056810336325)]","[0.8165499556169247, 0.7971200315612978, 0.7958378538317388, 0.7864680935003452, 0.7921885787553014, 0.7974159187296577]","[0.72304857, 0.7222059, 0.7205913, 0.72013855, 0.72137237, 0.72237957]",9.514500032272538,"[8943.0, 8746.0, 8733.0, 8638.0, 8696.000000000002, 8749.0]","[7994.989451230001, 7986.445620099999, 7970.0751907, 7965.48475845, 7977.99445943, 7988.206460230001]",8.793224478601134
2020-03-05 11:00:00+00:00,"[np.float64(0.8288785876319162), np.float64(0.8230594733208403), np.float64(0.8066870500049315), np.float64(0.8030377749284938), np.float64(0.8023473715356544), np.float64(0.8286813295196764), np.float64(0.8618206923759739), np.float64(0.8326264917644737), np.float64(0.7718709931945951), np.float64(0.7076634776605188), np.float64(0.6868527468192129), np.float64(0.6357628957490877), np.float64(0.5994674030969522), np.float64(0.5784594141434065), np.float64(0.57342933228129), np.float64(0.563369168557057), np.float64(0.5826018345004438), np.float64(0.6569681428148733), np.float64(0.7668409113324786), np.float64(0.8322319755399941), np.float64(0.8419962520958675), np.float64(0.8232567314330801), np.float64(0.816056810336325), np.float64(0.8165499556169247)]","[0.7971200315612978, 0.7958378538317388, 0.7864680935003452, 0.7921885787553014, 0.7974159187296577, 0.8196074563566427]","[0.72218907, 0.7213502, 0.71973693, 0.7192821, 0.7205136, 0.72151834]",9.676618845481034,"[8746.0, 8733.0, 8638.0, 8696.000000000002, 8749.0, 8974.000000000002]","[7986.274980730001, 7977.769677800002, 7961.412733270002, 7956.801211900001, 7969.2873904, 7979.474449260001]",8.943666278098311
2020-03-05 12:00:00+00:00,"[np.float64(0.8230594733208403), np.float64(0.8066870500049315), np.float64(0.8030377749284938), np.float64(0.8023473715356544), np.float64(0.8286813295196764), np.float64(0.8618206923759739), np.float64(0.8326264917644737), np.float64(0.7718709931945951), np.float64(0.7076634776605188), np.float64(0.6868527468192129), np.float64(0.6357628957490877), np.float64(0.5994674030969522), np.float64(0.5784594141434065), np.float64(0.57342933228129), np.float64(0.563369168557057), np.float64(0.5826018345004438), np.float64(0.6569681428148733), np.float64(0.7668409113324786), np.float64(0.8322319755399941), np.float64(0.8419962520958675), np.float64(0.8232567314330801), np.float64(0.816056810336325), np.float64(0.8165499556169247), np.float64(0.7971200315612978)]","[0.7958378538317388, 0.7864680935003452, 0.7921885787553014, 0.7974159187296577, 0.8196074563566427, 0.8577769010750567]","[0.7209019, 0.72006863, 0.7184572, 0.71799934, 0.7192275, 0.72022843]",10.901340681415297,"[8733.0, 8638.0, 8696.000000000002, 8749.0, 8974.000000000002, 9361.0]","[7973.2243641, 7964.775839569999, 7948.437550800001, 7943.795308260001, 7956.2476225, 7966.39605177]",10.088827517121079
2020-03-05 13:00:00+00:00,"[np.float64(0.8066870500049315), np.float64(0.8030377749284938), np.float64(0.8023473715356544), np.float64(0.8286813295196764), np.float64(0.8618206923759739), np.float64(0.8326264917644737), np.float64(0.7718709931945951), np.float64(0.7076634776605188), np.float64(0.6868527468192129), np.float64(0.6357628957490877), np.float64(0.5994674030969522), np.float64(0.5784594141434065), np.float64(0.57342933228129), np.float64(0.563369168557057), np.float64(0.5826018345004438), np.float64(0.6569681428148733), np.float64(0.7668409113324786), np.float64(0.8322319755399941), np.float64(0.8419962520958675), np.float64(0.8232567314330801), np.float64(0.816056810336325), np.float64(0.8165499556169247), np.float64(0.7971200315612978), np.float64(0.7958378538317388)]","[0.7864680935003452, 0.7921885787553014, 0.7974159187296577, 0.8196074563566427, 0.8577769010750567, 0.8263142321727981]","[0.71979856, 0.7189702, 0.7173605, 0.7168999, 0.71812516, 0.7191229]",11.590530260283234,"[8638.0, 8696.000000000002, 8749.0, 8974.000000000002, 9361.0, 9042.0]","[7962.0375998399995, 7953.638857800001, 7937.318109499999, 7932.648086100001, 7945.070997240002, 7955.1870831]",10.73153744903219
2020-03-05 14:00:00+00:00,"[np.float64(0.8030377749284938), np.float64(0.8023473715356544), np.float64(0.8286813295196764), np.float64(0.8618206923759739), np.float64(0.8326264917644737), np.float64(0.7718709931945951), np.float64(0.7076634776605188), np.float64(0.6868527468192129), np.float64(0.6357628957490877), np.float64(0.5994674030969522), np.float64(0.5784594141434065), np.float64(0.57342933228129), np.float64(0.563369168557057), np.float64(0.5826018345004438), np.float64(0.6569681428148733), np.float64(0.7668409113324786), np.float64(0.8322319755399941), np.float64(0.8419962520958675), np.float64(0.8232567314330801), np.float64(0.816056810336325), np.float64(0.8165499556169247), np.float64(0.7971200315612978), np.float64(0.7958378538317388), np.float64(0.7864680935003452)]","[0.7921885787553014, 0.7974159187296577, 0.8196074563566427, 0.8577769010750567, 0.8263142321727981, 0.7666436532202385]","[0.7189791, 0.71815425, 0.7165458, 0.7160833, 0.7173064, 0.71830165]",11.295362184972312,"[8696.000000000002, 8749.0, 8974.000000000002, 9361.0, 9042.0, 8437.0]","[7953.7290949, 7945.365940750001, 7929.057866200001, 7924.3685787, 7936.769589600001, 7946.86042935]",10.457501336716515
2020-03-05 15:00:00+00:00,"[np.float64(0.8023473715356544), np.float64(0.8286813295196764), np.float64(0.8618206923759739), np.float64(0.8326264917644737), np.float64(0.7718709931945951), np.float64(0.7076634776605188), np.float64(0.6868527468192129), np.float64(0.6357628957490877), np.float64(0.5994674030969522), np.float64(0.5784594141434065), np.float64(0.57342933228129), np.float64(0.563369168557057), np.float64(0.5826018345004438), np.float64(0.6569681428148733), np.float64(0.7668409113324786), np.float64(0.8322319755399941), np.float64(0.8419962520958675), np.float64(0.8232567314330801), np.float64(0.816056810336325), np.float64(0.8165499556169247), np.float64(0.7971200315612978), np.float64(0.7958378538317388), np.float64(0.7864680935003452), np.float64(0.7921885787553014)]","[0.7974159187296577, 0.8196074563566427, 0.8577769010750567, 0.8263142321727981, 0.7666436532202385, 0.7078607357727587]","[0.71853936, 0.71771646, 0.7161087, 0.7156451, 0.716867, 0.71786106]",10.022934078457366,"[8749.0, 8974.000000000002, 9361.0, 9042.0, 8437.0, 7841.000000000001]","[7949.27057104, 7940.927187939999, 7924.6261093, 7919.9256689, 7932.314513, 7942.39328734]",9.280233073422089
2020-03-05 16:00:00+00:00,"[np.float64(0.8286813295196764), np.float64(0.8618206923759739), np.float64(0.8326264917644737), np.float64(0.7718709931945951), np.float64(0.7076634776605188), np.float64(0.6868527468192129), np.float64(0.6357628957490877), np.float64(0.5994674030969522), np.float64(0.5784594141434065), np.float64(0.57342933228129), np.float64(0.563369168557057), np.float64(0.5826018345004438), np.float64(0.6569681428148733), np.float64(0.7668409113324786), np.float64(0.8322319755399941), np.float64(0.8419962520958675), np.float64(0.8232567314330801), np.float64(0.816056810336325), np.float64(0.8165499556169247), np.float64(0.7971200315612978), np.float64(0.7958378538317388), np.float64(0.7864680935003452), np.float64(0.7921885787553014), np.float64(0.7974159187296577)]","[0.8196074563566427, 0.8577769010750567, 0.8263142321727981, 0.7666436532202385, 0.7078607357727587, 0.6834007298550153]","[0.71833944, 0.71751744, 0.71590996, 0.7154459, 0.7166673, 0.71766067]",9.167278054984466,"[8974.000000000002, 9361.0, 9042.0, 8437.0, 7841.000000000001, 7593.000000000001]","[7947.243582160001, 7938.90932416, 7922.611084439999, 7917.9059801, 7930.2897547, 7940.36153313]",8.479849629173462
2020-03-05 17:00:00+00:00,"[np.float64(0.8618206923759739), np.float64(0.8326264917644737), np.float64(0.7718709931945951), np.float64(0.7076634776605188), np.float64(0.6868527468192129), np.float64(0.6357628957490877), np.float64(0.5994674030969522), np.float64(0.5784594141434065), np.float64(0.57342933228129), np.float64(0.563369168557057), np.float64(0.5826018345004438), np.float64(0.6569681428148733), np.float64(0.7668409113324786), np.float64(0.8322319755399941), np.float64(0.8419962520958675), np.float64(0.8232567314330801), np.float64(0.816056810336325), np.float64(0.8165499556169247), np.float64(0.7971200315612978), np.float64(0.7958378538317388), np.float64(0.7864680935003452), np.float64(0.7921885787553014), np.float64(0.7974159187296577), np.float64(0.8196074563566427)]","[0.8577769010750567, 0.8263142321727981, 0.7666436532202385, 0.7078607357727587, 0.6834007298550153, 0.6283657165400927]","[0.7179717, 0.7171513, 0.71554434, 0.7150794, 0.7162999, 0.7172922]",9.360093140267368,"[9361.0, 9042.0, 8437.0, 7841.000000000001, 7593.000000000001, 7035.0]","[7943.5150662999995, 7935.197030700001, 7918.90406326, 7914.190036600001, 7926.5646861, 7936.625615800001]",8.611111145411838
2020-03-05 18:00:00+00:00,"[np.float64(0.8326264917644737), np.float64(0.7718709931945951), np.float64(0.7076634776605188), np.float64(0.6868527468192129), np.float64(0.6357628957490877), np.float64(0.5994674030969522), np.float64(0.5784594141434065), np.float64(0.57342933228129), np.float64(0.563369168557057), np.float64(0.5826018345004438), np.float64(0.6569681428148733), np.float64(0.7668409113324786), np.float64(0.8322319755399941), np.float64(0.8419962520958675), np.float64(0.8232567314330801), np.float64(0.816056810336325), np.float64(0.8165499556169247), np.float64(0.7971200315612978), np.float64(0.7958378538317388), np.float64(0.7864680935003452), np.float64(0.7921885787553014), np.float64(0.7974159187296577), np.float64(0.8196074563566427), np.float64(0.8577769010750567)]","[0.8263142321727981, 0.7666436532202385, 0.7078607357727587, 0.6834007298550153, 0.6283657165400927, 0.5918729657757176]","[0.71780777, 0.7169881, 0.7153814, 0.7149161, 0.7161361, 0.7171279]",10.068816749946189,"[9042.0, 8437.0, 7841.000000000001, 7593.000000000001, 7035.0, 6665.000000000002]","[7941.852980029999, 7933.542345900001, 7917.2520146, 7912.5343379000005, 7924.9039179, 7934.9597781]",9.169818941207703
2020-03-05 19:00:00+00:00,"[np.float64(0.7718709931945951), np.float64(0.7076634776605188), np.float64(0.6868527468192129), np.float64(0.6357628957490877), np.float64(0.5994674030969522), np.float64(0.5784594141434065), np.float64(0.57342933228129), np.float64(0.563369168557057), np.float64(0.5826018345004438), np.float64(0.6569681428148733), np.float64(0.7668409113324786), np.float64(0.8322319755399941), np.float64(0.8419962520958675), np.float64(0.8232567314330801), np.float64(0.816056810336325), np.float64(0.8165499556169247), np.float64(0.7971200315612978), np.float64(0.7958378538317388), np.float64(0.7864680935003452), np.float64(0.7921885787553014), np.float64(0.7974159187296577), np.float64(0.8196074563566427), np.float64(0.8577769010750567), np.float64(0.8263142321727981)]","[0.7666436532202385, 0.7078607357727587, 0.6834007298550153, 0.6283657165400927, 0.5918729657757176, 0.5656376368478153]","[0.71755195, 0.7167334, 0.7151271, 0.7146611, 0.7158805, 0.7168716]",12.28687675164457,"[8437.0, 7841.000000000001, 7593.000000000001, 7035.0, 6665.000000000002, 6399.0]","[7939.2592210500015, 7930.9599425999995, 7914.6736669, 7909.948892900002, 7922.3123895, 7932.361152400001]",11.091208381818706
