DATE_OF_DATA_POINT,LAG_DATA,ACTUAL_VALUE_HORIZON,PREDICTED_VALUE_HORIZON,MAPE_OF_THIS_DATA_POINT
2020-06-10 23:00:00+00:00,"[np.float64(0.4375184929480224), np.float64(0.427951474504389), np.float64(0.41887760134135515), np.float64(0.42578163526975044), np.float64(0.4799289870795936), np.float64(0.5827004635565638), np.float64(0.6763980668705001), np.float64(0.7249235624815069), np.float64(0.7476082453890915), np.float64(0.7697997830160765), np.float64(0.7878489002860243), np.float64(0.7666436532202385), np.float64(0.7482000197258112), np.float64(0.7255153368182266), np.float64(0.7133839629154748), np.float64(0.6950389584771672), np.float64(0.679258309497978), np.float64(0.6619982246769898), np.float64(0.636749186310287), np.float64(0.6023276457244304), np.float64(0.5683006213630535), np.float64(0.5431502120524707), np.float64(0.49038366702830655), np.float64(0.4527073675904922)]","[np.float64(0.4172009073873163), np.float64(0.40359009764276554), np.float64(0.3861327547095374), np.float64(0.3830752539698195), np.float64(0.3841601735871388), np.float64(0.398461386724529), np.float64(0.43288292731038563), np.float64(0.47144688825327935), np.float64(0.5036985896044974), np.float64(0.5287503698589604), np.float64(0.5479830358023474), np.float64(0.5243120623335635)]","[np.float32(0.6102406), np.float32(0.60918474), np.float32(0.6060611), np.float32(0.6046033), np.float32(0.6041945), np.float32(0.6036956), np.float32(0.60487795), np.float32(0.6066668), np.float32(0.6069676), np.float32(0.6070571), np.float32(0.60747164), np.float32(0.6077632)]",37.60658817936971
2020-06-11 00:00:00+00:00,"[np.float64(0.427951474504389), np.float64(0.41887760134135515), np.float64(0.42578163526975044), np.float64(0.4799289870795936), np.float64(0.5827004635565638), np.float64(0.6763980668705001), np.float64(0.7249235624815069), np.float64(0.7476082453890915), np.float64(0.7697997830160765), np.float64(0.7878489002860243), np.float64(0.7666436532202385), np.float64(0.7482000197258112), np.float64(0.7255153368182266), np.float64(0.7133839629154748), np.float64(0.6950389584771672), np.float64(0.679258309497978), np.float64(0.6619982246769898), np.float64(0.636749186310287), np.float64(0.6023276457244304), np.float64(0.5683006213630535), np.float64(0.5431502120524707), np.float64(0.49038366702830655), np.float64(0.4527073675904922), np.float64(0.4172009073873163)]","[np.float64(0.40359009764276554), np.float64(0.3861327547095374), np.float64(0.3830752539698195), np.float64(0.3841601735871388), np.float64(0.398461386724529), np.float64(0.43288292731038563), np.float64(0.47144688825327935), np.float64(0.5036985896044974), np.float64(0.5287503698589604), np.float64(0.5479830358023474), np.float64(0.5243120623335635), np.float64(0.49718907190058187)]","[np.float32(0.6094494), np.float32(0.6083958), np.float32(0.60527307), np.float32(0.60381365), np.float32(0.603401), np.float32(0.602899), np.float32(0.6040753), np.float32(0.60585684), np.float32(0.60615087), np.float32(0.6062326), np.float32(0.60664487), np.float32(0.6069344)]",35.492987530848374
2020-06-11 01:00:00+00:00,"[np.float64(0.41887760134135515), np.float64(0.42578163526975044), np.float64(0.4799289870795936), np.float64(0.5827004635565638), np.float64(0.6763980668705001), np.float64(0.7249235624815069), np.float64(0.7476082453890915), np.float64(0.7697997830160765), np.float64(0.7878489002860243), np.float64(0.7666436532202385), np.float64(0.7482000197258112), np.float64(0.7255153368182266), np.float64(0.7133839629154748), np.float64(0.6950389584771672), np.float64(0.679258309497978), np.float64(0.6619982246769898), np.float64(0.636749186310287), np.float64(0.6023276457244304), np.float64(0.5683006213630535), np.float64(0.5431502120524707), np.float64(0.49038366702830655), np.float64(0.4527073675904922), np.float64(0.4172009073873163), np.float64(0.40359009764276554)]","[np.float64(0.3861327547095374), np.float64(0.3830752539698195), np.float64(0.3841601735871388), np.float64(0.398461386724529), np.float64(0.43288292731038563), np.float64(0.47144688825327935), np.float64(0.5036985896044974), np.float64(0.5287503698589604), np.float64(0.5479830358023474), np.float64(0.5243120623335635), np.float64(0.49718907190058187), np.float64(0.47272906598283854)]","[np.float32(0.60850066), np.float32(0.60744977), np.float32(0.6043282), np.float32(0.602867), np.float32(0.6024496), np.float32(0.60194397), np.float32(0.60311306), np.float32(0.6048857), np.float32(0.60517156), np.float32(0.60524404), np.float32(0.60565364), np.float32(0.6059409)]",33.468761221097246
2020-06-11 02:00:00+00:00,"[np.float64(0.42578163526975044), np.float64(0.4799289870795936), np.float64(0.5827004635565638), np.float64(0.6763980668705001), np.float64(0.7249235624815069), np.float64(0.7476082453890915), np.float64(0.7697997830160765), np.float64(0.7878489002860243), np.float64(0.7666436532202385), np.float64(0.7482000197258112), np.float64(0.7255153368182266), np.float64(0.7133839629154748), np.float64(0.6950389584771672), np.float64(0.679258309497978), np.float64(0.6619982246769898), np.float64(0.636749186310287), np.float64(0.6023276457244304), np.float64(0.5683006213630535), np.float64(0.5431502120524707), np.float64(0.49038366702830655), np.float64(0.4527073675904922), np.float64(0.4172009073873163), np.float64(0.40359009764276554), np.float64(0.3861327547095374)]","[np.float64(0.3830752539698195), np.float64(0.3841601735871388), np.float64(0.398461386724529), np.float64(0.43288292731038563), np.float64(0.47144688825327935), np.float64(0.5036985896044974), np.float64(0.5287503698589604), np.float64(0.5479830358023474), np.float64(0.5243120623335635), np.float64(0.49718907190058187), np.float64(0.47272906598283854), np.float64(0.46010454679948715)]","[np.float32(0.60722536), np.float32(0.60617816), np.float32(0.60305816), np.float32(0.60159445), np.float32(0.60117066), np.float32(0.60066026), np.float32(0.6018196), np.float32(0.60358036), np.float32(0.6038552), np.float32(0.6039152), np.float32(0.6043212), np.float32(0.60460526)]",31.10314391339842
2020-06-11 03:00:00+00:00,"[np.float64(0.4799289870795936), np.float64(0.5827004635565638), np.float64(0.6763980668705001), np.float64(0.7249235624815069), np.float64(0.7476082453890915), np.float64(0.7697997830160765), np.float64(0.7878489002860243), np.float64(0.7666436532202385), np.float64(0.7482000197258112), np.float64(0.7255153368182266), np.float64(0.7133839629154748), np.float64(0.6950389584771672), np.float64(0.679258309497978), np.float64(0.6619982246769898), np.float64(0.636749186310287), np.float64(0.6023276457244304), np.float64(0.5683006213630535), np.float64(0.5431502120524707), np.float64(0.49038366702830655), np.float64(0.4527073675904922), np.float64(0.4172009073873163), np.float64(0.40359009764276554), np.float64(0.3861327547095374), np.float64(0.3830752539698195)]","[np.float64(0.3841601735871388), np.float64(0.398461386724529), np.float64(0.43288292731038563), np.float64(0.47144688825327935), np.float64(0.5036985896044974), np.float64(0.5287503698589604), np.float64(0.5479830358023474), np.float64(0.5243120623335635), np.float64(0.49718907190058187), np.float64(0.47272906598283854), np.float64(0.46010454679948715), np.float64(0.45566623927409017)]","[np.float32(0.6055622), np.float32(0.6045197), np.float32(0.6014018), np.float32(0.5999348), np.float32(0.5995028), np.float32(0.598986), np.float32(0.6001326), np.float32(0.6018779), np.float32(0.6021384), np.float32(0.6021822), np.float32(0.60258347), np.float32(0.60286343)]",28.658891958267958
2020-06-11 04:00:00+00:00,"[np.float64(0.5827004635565638), np.float64(0.6763980668705001), np.float64(0.7249235624815069), np.float64(0.7476082453890915), np.float64(0.7697997830160765), np.float64(0.7878489002860243), np.float64(0.7666436532202385), np.float64(0.7482000197258112), np.float64(0.7255153368182266), np.float64(0.7133839629154748), np.float64(0.6950389584771672), np.float64(0.679258309497978), np.float64(0.6619982246769898), np.float64(0.636749186310287), np.float64(0.6023276457244304), np.float64(0.5683006213630535), np.float64(0.5431502120524707), np.float64(0.49038366702830655), np.float64(0.4527073675904922), np.float64(0.4172009073873163), np.float64(0.40359009764276554), np.float64(0.3861327547095374), np.float64(0.3830752539698195), np.float64(0.3841601735871388)]","[np.float64(0.398461386724529), np.float64(0.43288292731038563), np.float64(0.47144688825327935), np.float64(0.5036985896044974), np.float64(0.5287503698589604), np.float64(0.5479830358023474), np.float64(0.5243120623335635), np.float64(0.49718907190058187), np.float64(0.47272906598283854), np.float64(0.46010454679948715), np.float64(0.45566623927409017), np.float64(0.4637538218759247)]","[np.float32(0.6018325), np.float32(0.6008008), np.float32(0.59768736), np.float32(0.5962131), np.float32(0.5957625), np.float32(0.5952316), np.float32(0.5963496), np.float32(0.5980603), np.float32(0.5982886), np.float32(0.5982959), np.float32(0.5986866), np.float32(0.5989574)]",25.61952311377949
2020-06-11 05:00:00+00:00,"[np.float64(0.6763980668705001), np.float64(0.7249235624815069), np.float64(0.7476082453890915), np.float64(0.7697997830160765), np.float64(0.7878489002860243), np.float64(0.7666436532202385), np.float64(0.7482000197258112), np.float64(0.7255153368182266), np.float64(0.7133839629154748), np.float64(0.6950389584771672), np.float64(0.679258309497978), np.float64(0.6619982246769898), np.float64(0.636749186310287), np.float64(0.6023276457244304), np.float64(0.5683006213630535), np.float64(0.5431502120524707), np.float64(0.49038366702830655), np.float64(0.4527073675904922), np.float64(0.4172009073873163), np.float64(0.40359009764276554), np.float64(0.3861327547095374), np.float64(0.3830752539698195), np.float64(0.3841601735871388), np.float64(0.398461386724529)]","[np.float64(0.43288292731038563), np.float64(0.47144688825327935), np.float64(0.5036985896044974), np.float64(0.5287503698589604), np.float64(0.5479830358023474), np.float64(0.5243120623335635), np.float64(0.49718907190058187), np.float64(0.47272906598283854), np.float64(0.46010454679948715), np.float64(0.45566623927409017), np.float64(0.4637538218759247), np.float64(0.4797317289673538)]","[np.float32(0.59465736), np.float32(0.5936463), np.float32(0.59054154), np.float32(0.5890533), np.float32(0.5885669), np.float32(0.58800876), np.float32(0.5890718), np.float32(0.5907159), np.float32(0.59088224), np.float32(0.59081936), np.float32(0.59118974), np.float32(0.5914429)]",21.981709499538127
2020-06-11 06:00:00+00:00,"[np.float64(0.7249235624815069), np.float64(0.7476082453890915), np.float64(0.7697997830160765), np.float64(0.7878489002860243), np.float64(0.7666436532202385), np.float64(0.7482000197258112), np.float64(0.7255153368182266), np.float64(0.7133839629154748), np.float64(0.6950389584771672), np.float64(0.679258309497978), np.float64(0.6619982246769898), np.float64(0.636749186310287), np.float64(0.6023276457244304), np.float64(0.5683006213630535), np.float64(0.5431502120524707), np.float64(0.49038366702830655), np.float64(0.4527073675904922), np.float64(0.4172009073873163), np.float64(0.40359009764276554), np.float64(0.3861327547095374), np.float64(0.3830752539698195), np.float64(0.3841601735871388), np.float64(0.398461386724529), np.float64(0.43288292731038563)]","[np.float64(0.47144688825327935), np.float64(0.5036985896044974), np.float64(0.5287503698589604), np.float64(0.5479830358023474), np.float64(0.5243120623335635), np.float64(0.49718907190058187), np.float64(0.47272906598283854), np.float64(0.46010454679948715), np.float64(0.45566623927409017), np.float64(0.4637538218759247), np.float64(0.4797317289673538), np.float64(0.48278922970707167)]","[np.float32(0.5851737), np.float32(0.5841899), np.float32(0.5810967), np.float32(0.57958996), np.float32(0.5790563), np.float32(0.57846224), np.float32(0.5794526), np.float32(0.58100855), np.float32(0.5810931), np.float32(0.5809375), np.float32(0.58128095), np.float32(0.5815108)]",18.818561230202537
2020-06-11 07:00:00+00:00,"[np.float64(0.7476082453890915), np.float64(0.7697997830160765), np.float64(0.7878489002860243), np.float64(0.7666436532202385), np.float64(0.7482000197258112), np.float64(0.7255153368182266), np.float64(0.7133839629154748), np.float64(0.6950389584771672), np.float64(0.679258309497978), np.float64(0.6619982246769898), np.float64(0.636749186310287), np.float64(0.6023276457244304), np.float64(0.5683006213630535), np.float64(0.5431502120524707), np.float64(0.49038366702830655), np.float64(0.4527073675904922), np.float64(0.4172009073873163), np.float64(0.40359009764276554), np.float64(0.3861327547095374), np.float64(0.3830752539698195), np.float64(0.3841601735871388), np.float64(0.398461386724529), np.float64(0.43288292731038563), np.float64(0.47144688825327935)]","[np.float64(0.5036985896044974), np.float64(0.5287503698589604), np.float64(0.5479830358023474), np.float64(0.5243120623335635), np.float64(0.49718907190058187), np.float64(0.47272906598283854), np.float64(0.46010454679948715), np.float64(0.45566623927409017), np.float64(0.4637538218759247), np.float64(0.4797317289673538), np.float64(0.48278922970707167), np.float64(0.47746326067659534)]","[np.float32(0.57530224), np.float32(0.5743468), np.float32(0.5712655), np.float32(0.56973946), np.float32(0.5691567), np.float32(0.56852514), np.float32(0.5694399), np.float32(0.57090414), np.float32(0.5709034), np.float32(0.57065135), np.float32(0.57096684), np.float32(0.57117236)]",16.624345441100015
2020-06-11 08:00:00+00:00,"[np.float64(0.7697997830160765), np.float64(0.7878489002860243), np.float64(0.7666436532202385), np.float64(0.7482000197258112), np.float64(0.7255153368182266), np.float64(0.7133839629154748), np.float64(0.6950389584771672), np.float64(0.679258309497978), np.float64(0.6619982246769898), np.float64(0.636749186310287), np.float64(0.6023276457244304), np.float64(0.5683006213630535), np.float64(0.5431502120524707), np.float64(0.49038366702830655), np.float64(0.4527073675904922), np.float64(0.4172009073873163), np.float64(0.40359009764276554), np.float64(0.3861327547095374), np.float64(0.3830752539698195), np.float64(0.3841601735871388), np.float64(0.398461386724529), np.float64(0.43288292731038563), np.float64(0.47144688825327935), np.float64(0.5036985896044974)]","[np.float64(0.5287503698589604), np.float64(0.5479830358023474), np.float64(0.5243120623335635), np.float64(0.49718907190058187), np.float64(0.47272906598283854), np.float64(0.46010454679948715), np.float64(0.45566623927409017), np.float64(0.4637538218759247), np.float64(0.4797317289673538), np.float64(0.48278922970707167), np.float64(0.47746326067659534), np.float64(0.4768714863398757)]","[np.float32(0.5658033), np.float32(0.5648751), np.float32(0.5618054), np.float32(0.56026083), np.float32(0.55963075), np.float32(0.5589631), np.float32(0.5598051), np.float32(0.56118107), np.float32(0.5610984), np.float32(0.56075346), np.float32(0.561042), np.float32(0.56122416)]",15.163470284445276
