DATE_OF_DATA_POINT,LAG_DATA,ACTUAL_VALUE_HORIZON,PREDICTED_VALUE_HORIZON,MAPE_OF_THIS_DATA_POINT,DENORM_ACTUAL_VALUE_HORIZON,DENORM_PREDICTED_VALUE_HORIZON,DENORM_MAPE_OF_THIS_DATA_POINT
2020-03-04 16:00:00+00:00,"[np.float64(0.8405168162540684), np.float64(0.8621165795443337), np.float64(0.8253279416115988), np.float64(0.7653614754906795), np.float64(0.6961238780944865), np.float64(0.6706775816155439), np.float64(0.6267876516421738), np.float64(0.5978893381990333), np.float64(0.5771772364138474), np.float64(0.5625801361080973), np.float64(0.5518295689910246), np.float64(0.566328040240655), np.float64(0.6394121708255252), np.float64(0.751553407633889), np.float64(0.8273991517901174), np.float64(0.8511687543150213), np.float64(0.8384456060755499), np.float64(0.8403195581418286), np.float64(0.8377552026827102), np.float64(0.8288785876319162), np.float64(0.8230594733208403), np.float64(0.8066870500049315), np.float64(0.8030377749284938), np.float64(0.8023473715356544)]","[0.8286813295196764, 0.8618206923759739, 0.8326264917644737, 0.7718709931945951, 0.7076634776605188, 0.6868527468192129, 0.6357628957490877, 0.5994674030969522, 0.5784594141434065, 0.57342933228129, 0.563369168557057, 0.5826018345004438]","[0.7282343, 0.7268394, 0.7235724, 0.722345, 0.72252405, 0.7224728, 0.72455907, 0.72744405, 0.72876334, 0.7300063, 0.7307555, 0.73133737]",16.53573675530888,"[9066.0, 9402.0, 9106.0, 8490.0, 7839.000000000002, 7628.000000000001, 7110.000000000002, 6742.0, 6528.999999999999, 6478.0, 6376.000000000002, 6571.0]","[8047.567567700001, 8033.4246766000015, 8000.3005636, 7987.855955000001, 7989.67134295, 7989.151719200001, 8010.304410730001, 8039.55522295, 8052.931504260001, 8065.5338757, 8073.1300145, 8079.02959443]",14.985546848671124
2020-03-04 17:00:00+00:00,"[np.float64(0.8621165795443337), np.float64(0.8253279416115988), np.float64(0.7653614754906795), np.float64(0.6961238780944865), np.float64(0.6706775816155439), np.float64(0.6267876516421738), np.float64(0.5978893381990333), np.float64(0.5771772364138474), np.float64(0.5625801361080973), np.float64(0.5518295689910246), np.float64(0.566328040240655), np.float64(0.6394121708255252), np.float64(0.751553407633889), np.float64(0.8273991517901174), np.float64(0.8511687543150213), np.float64(0.8384456060755499), np.float64(0.8403195581418286), np.float64(0.8377552026827102), np.float64(0.8288785876319162), np.float64(0.8230594733208403), np.float64(0.8066870500049315), np.float64(0.8030377749284938), np.float64(0.8023473715356544), np.float64(0.8286813295196764)]","[0.8618206923759739, 0.8326264917644737, 0.7718709931945951, 0.7076634776605188, 0.6868527468192129, 0.6357628957490877, 0.5994674030969522, 0.5784594141434065, 0.57342933228129, 0.563369168557057, 0.5826018345004438, 0.6569681428148733]","[0.7277734, 0.7263799, 0.7231134, 0.7218851, 0.7220619, 0.7220088, 0.72409165, 0.72697234, 0.7282876, 0.72952604, 0.73027396, 0.73085475]",16.240703376318606,"[9402.0, 9106.0, 8490.0, 7839.000000000002, 7628.000000000001, 7110.000000000002, 6742.0, 6528.999999999999, 6478.0, 6376.000000000002, 6571.0, 7325.000000000001]","[8042.894502600001, 8028.7658061, 7995.6467626, 7983.1930289, 7984.9856041, 7984.447223200001, 8005.5652393499995, 8034.7725552599995, 8048.1079764000015, 8060.6645195599995, 8068.247680439999, 8074.136310250001]",14.700271215701058
2020-03-04 18:00:00+00:00,"[np.float64(0.8253279416115988), np.float64(0.7653614754906795), np.float64(0.6961238780944865), np.float64(0.6706775816155439), np.float64(0.6267876516421738), np.float64(0.5978893381990333), np.float64(0.5771772364138474), np.float64(0.5625801361080973), np.float64(0.5518295689910246), np.float64(0.566328040240655), np.float64(0.6394121708255252), np.float64(0.751553407633889), np.float64(0.8273991517901174), np.float64(0.8511687543150213), np.float64(0.8384456060755499), np.float64(0.8403195581418286), np.float64(0.8377552026827102), np.float64(0.8288785876319162), np.float64(0.8230594733208403), np.float64(0.8066870500049315), np.float64(0.8030377749284938), np.float64(0.8023473715356544), np.float64(0.8286813295196764), np.float64(0.8618206923759739)]","[0.8326264917644737, 0.7718709931945951, 0.7076634776605188, 0.6868527468192129, 0.6357628957490877, 0.5994674030969522, 0.5784594141434065, 0.57342933228129, 0.563369168557057, 0.5826018345004438, 0.6569681428148733, 0.7668409113324786]","[0.7277619, 0.72636837, 0.7231019, 0.7218735, 0.7220503, 0.72199726, 0.7240799, 0.72696054, 0.7282757, 0.72951406, 0.7302619, 0.7308426]",15.172399020019904,"[9106.0, 8490.0, 7839.000000000002, 7628.000000000001, 7110.000000000002, 6742.0, 6528.999999999999, 6478.0, 6376.000000000002, 6571.0, 7325.000000000001, 8439.000000000002]","[8042.7779041, 8028.648903429999, 7995.5301641, 7983.075416499999, 7984.867991700001, 7984.330219140001, 8005.446106100001, 8034.65291506, 8047.9873223, 8060.54305434, 8068.1254041, 8074.0131214]",13.708203640953991
2020-03-04 19:00:00+00:00,"[np.float64(0.7653614754906795), np.float64(0.6961238780944865), np.float64(0.6706775816155439), np.float64(0.6267876516421738), np.float64(0.5978893381990333), np.float64(0.5771772364138474), np.float64(0.5625801361080973), np.float64(0.5518295689910246), np.float64(0.566328040240655), np.float64(0.6394121708255252), np.float64(0.751553407633889), np.float64(0.8273991517901174), np.float64(0.8511687543150213), np.float64(0.8384456060755499), np.float64(0.8403195581418286), np.float64(0.8377552026827102), np.float64(0.8288785876319162), np.float64(0.8230594733208403), np.float64(0.8066870500049315), np.float64(0.8030377749284938), np.float64(0.8023473715356544), np.float64(0.8286813295196764), np.float64(0.8618206923759739), np.float64(0.8326264917644737)]","[0.7718709931945951, 0.7076634776605188, 0.6868527468192129, 0.6357628957490877, 0.5994674030969522, 0.5784594141434065, 0.57342933228129, 0.563369168557057, 0.5826018345004438, 0.6569681428148733, 0.7668409113324786, 0.8322319755399941]","[0.7280462, 0.7266518, 0.723385, 0.7221572, 0.7223353, 0.72228336, 0.7243682, 0.72725147, 0.7285691, 0.72981024, 0.7305589, 0.7311403]",15.088376441754162,"[8490.0, 7839.000000000002, 7628.000000000001, 7110.000000000002, 6742.0, 6528.999999999999, 6478.0, 6376.000000000002, 6571.0, 7325.000000000001, 8439.000000000002, 9102.0]","[8045.660421799999, 8031.522600200001, 7998.400515, 7985.951850800002, 7987.7576067, 7987.230987040001, 8008.369179800001, 8037.6026543299995, 8050.9621049, 8063.546023360001, 8071.1366871, 8077.031501699999]",13.632268561308166
2020-03-04 20:00:00+00:00,"[np.float64(0.6961238780944865), np.float64(0.6706775816155439), np.float64(0.6267876516421738), np.float64(0.5978893381990333), np.float64(0.5771772364138474), np.float64(0.5625801361080973), np.float64(0.5518295689910246), np.float64(0.566328040240655), np.float64(0.6394121708255252), np.float64(0.751553407633889), np.float64(0.8273991517901174), np.float64(0.8511687543150213), np.float64(0.8384456060755499), np.float64(0.8403195581418286), np.float64(0.8377552026827102), np.float64(0.8288785876319162), np.float64(0.8230594733208403), np.float64(0.8066870500049315), np.float64(0.8030377749284938), np.float64(0.8023473715356544), np.float64(0.8286813295196764), np.float64(0.8618206923759739), np.float64(0.8326264917644737), np.float64(0.7718709931945951)]","[0.7076634776605188, 0.6868527468192129, 0.6357628957490877, 0.5994674030969522, 0.5784594141434065, 0.57342933228129, 0.563369168557057, 0.5826018345004438, 0.6569681428148733, 0.7668409113324786, 0.8322319755399941, 0.8419962520958675]","[0.72829974, 0.7269046, 0.72363746, 0.7224102, 0.7225896, 0.7225386, 0.72462535, 0.727511, 0.7288308, 0.7300744, 0.73082376, 0.73140585]",15.712163581843347,"[7839.000000000002, 7628.000000000001, 7110.000000000002, 6742.0, 6528.999999999999, 6478.0, 6376.000000000002, 6571.0, 7325.000000000001, 8439.000000000002, 9102.0, 9201.000000000002]","[8048.231063860001, 8034.0857393999995, 8000.960206940001, 7988.5170178, 7990.335954400001, 7989.818865400001, 8010.9764236500005, 8040.234029000001, 8053.6154811999995, 8066.2243416, 8073.8221026400015, 8079.723913150001]",14.215129081796022
2020-03-04 21:00:00+00:00,"[np.float64(0.6706775816155439), np.float64(0.6267876516421738), np.float64(0.5978893381990333), np.float64(0.5771772364138474), np.float64(0.5625801361080973), np.float64(0.5518295689910246), np.float64(0.566328040240655), np.float64(0.6394121708255252), np.float64(0.751553407633889), np.float64(0.8273991517901174), np.float64(0.8511687543150213), np.float64(0.8384456060755499), np.float64(0.8403195581418286), np.float64(0.8377552026827102), np.float64(0.8288785876319162), np.float64(0.8230594733208403), np.float64(0.8066870500049315), np.float64(0.8030377749284938), np.float64(0.8023473715356544), np.float64(0.8286813295196764), np.float64(0.8618206923759739), np.float64(0.8326264917644737), np.float64(0.7718709931945951), np.float64(0.7076634776605188)]","[0.6868527468192129, 0.6357628957490877, 0.5994674030969522, 0.5784594141434065, 0.57342933228129, 0.563369168557057, 0.5826018345004438, 0.6569681428148733, 0.7668409113324786, 0.8322319755399941, 0.8419962520958675, 0.8232567314330801]","[0.7287491, 0.7273527, 0.72408503, 0.72285867, 0.7230403, 0.722991, 0.7250812, 0.727971, 0.72929466, 0.73054266, 0.7312934, 0.73187655]",16.442231713874296,"[7628.000000000001, 7110.000000000002, 6742.0, 6528.999999999999, 6478.0, 6376.000000000002, 6571.0, 7325.000000000001, 8439.000000000002, 9102.0, 9201.000000000002, 9011.0]","[8052.7871249, 8038.629025300001, 8005.49811917, 7993.06405513, 7994.905601699999, 7994.4057490000005, 8015.598286800001, 8044.897969000001, 8058.31855774, 8070.972029740001, 8078.583782600001, 8084.49634045]",14.893756413485745
2020-03-04 22:00:00+00:00,"[np.float64(0.6267876516421738), np.float64(0.5978893381990333), np.float64(0.5771772364138474), np.float64(0.5625801361080973), np.float64(0.5518295689910246), np.float64(0.566328040240655), np.float64(0.6394121708255252), np.float64(0.751553407633889), np.float64(0.8273991517901174), np.float64(0.8511687543150213), np.float64(0.8384456060755499), np.float64(0.8403195581418286), np.float64(0.8377552026827102), np.float64(0.8288785876319162), np.float64(0.8230594733208403), np.float64(0.8066870500049315), np.float64(0.8030377749284938), np.float64(0.8023473715356544), np.float64(0.8286813295196764), np.float64(0.8618206923759739), np.float64(0.8326264917644737), np.float64(0.7718709931945951), np.float64(0.7076634776605188), np.float64(0.6868527468192129)]","[0.6357628957490877, 0.5994674030969522, 0.5784594141434065, 0.57342933228129, 0.563369168557057, 0.5826018345004438, 0.6569681428148733, 0.7668409113324786, 0.8322319755399941, 0.8419962520958675, 0.8232567314330801, 0.816056810336325]","[0.72937906, 0.72798085, 0.7247124, 0.72348726, 0.72367203, 0.7236251, 0.72572017, 0.7286158, 0.72994494, 0.73119915, 0.73195153, 0.73253626]",16.87495538969964,"[7110.000000000002, 6742.0, 6528.999999999999, 6478.0, 6376.000000000002, 6571.0, 7325.000000000001, 8439.000000000002, 9102.0, 9201.000000000002, 9011.0, 8938.0]","[8059.17428934, 8044.997838150001, 8011.859023600001, 7999.437329140001, 8001.31071217, 8000.834888900001, 8022.0768036300005, 8051.435596200001, 8064.911746660001, 8077.62818185, 8085.25656267, 8091.185140140002]",15.298786302913603
2020-03-04 23:00:00+00:00,"[np.float64(0.5978893381990333), np.float64(0.5771772364138474), np.float64(0.5625801361080973), np.float64(0.5518295689910246), np.float64(0.566328040240655), np.float64(0.6394121708255252), np.float64(0.751553407633889), np.float64(0.8273991517901174), np.float64(0.8511687543150213), np.float64(0.8384456060755499), np.float64(0.8403195581418286), np.float64(0.8377552026827102), np.float64(0.8288785876319162), np.float64(0.8230594733208403), np.float64(0.8066870500049315), np.float64(0.8030377749284938), np.float64(0.8023473715356544), np.float64(0.8286813295196764), np.float64(0.8618206923759739), np.float64(0.8326264917644737), np.float64(0.7718709931945951), np.float64(0.7076634776605188), np.float64(0.6868527468192129), np.float64(0.6357628957490877)]","[0.5994674030969522, 0.5784594141434065, 0.57342933228129, 0.563369168557057, 0.5826018345004438, 0.6569681428148733, 0.7668409113324786, 0.8322319755399941, 0.8419962520958675, 0.8232567314330801, 0.816056810336325, 0.8165499556169247]","[0.7297286, 0.72832936, 0.72506046, 0.72383606, 0.7240225, 0.72397697, 0.7260747, 0.7289736, 0.73030573, 0.7315633, 0.73231673, 0.7329023]",16.639158330578883,"[6742.0, 6528.999999999999, 6478.0, 6376.000000000002, 6571.0, 7325.000000000001, 8439.000000000002, 9102.0, 9201.000000000002, 9011.0, 8938.0, 8943.0]","[8062.7182754, 8048.531381040001, 8015.38800394, 8002.973812340001, 8004.864127500001, 8004.402498830002, 8025.671383299999, 8055.063330400001, 8068.569796470001, 8081.3202987, 8088.95932547, 8094.8964197]",15.101368386521438
2020-03-05 00:00:00+00:00,"[np.float64(0.5771772364138474), np.float64(0.5625801361080973), np.float64(0.5518295689910246), np.float64(0.566328040240655), np.float64(0.6394121708255252), np.float64(0.751553407633889), np.float64(0.8273991517901174), np.float64(0.8511687543150213), np.float64(0.8384456060755499), np.float64(0.8403195581418286), np.float64(0.8377552026827102), np.float64(0.8288785876319162), np.float64(0.8230594733208403), np.float64(0.8066870500049315), np.float64(0.8030377749284938), np.float64(0.8023473715356544), np.float64(0.8286813295196764), np.float64(0.8618206923759739), np.float64(0.8326264917644737), np.float64(0.7718709931945951), np.float64(0.7076634776605188), np.float64(0.6868527468192129), np.float64(0.6357628957490877), np.float64(0.5994674030969522)]","[0.5784594141434065, 0.57342933228129, 0.563369168557057, 0.5826018345004438, 0.6569681428148733, 0.7668409113324786, 0.8322319755399941, 0.8419962520958675, 0.8232567314330801, 0.816056810336325, 0.8165499556169247, 0.7971200315612978]","[0.7297901, 0.7283907, 0.72512174, 0.72389734, 0.72408414, 0.72403884, 0.72613704, 0.7290365, 0.73036915, 0.73162735, 0.732381, 0.73296666]",15.674609894191654,"[6528.999999999999, 6478.0, 6376.000000000002, 6571.0, 7325.000000000001, 8439.000000000002, 9102.0, 9201.000000000002, 9011.0, 8938.0, 8943.0, 8746.0]","[8063.341823900001, 8049.153307299999, 8016.00932186, 8003.595130260001, 8005.4890954600005, 8005.029798760001, 8026.303448560001, 8055.701073499999, 8069.212811850001, 8081.96970165, 8089.610959000001, 8095.548965740001]",14.248689318498444
2020-03-05 01:00:00+00:00,"[np.float64(0.5625801361080973), np.float64(0.5518295689910246), np.float64(0.566328040240655), np.float64(0.6394121708255252), np.float64(0.751553407633889), np.float64(0.8273991517901174), np.float64(0.8511687543150213), np.float64(0.8384456060755499), np.float64(0.8403195581418286), np.float64(0.8377552026827102), np.float64(0.8288785876319162), np.float64(0.8230594733208403), np.float64(0.8066870500049315), np.float64(0.8030377749284938), np.float64(0.8023473715356544), np.float64(0.8286813295196764), np.float64(0.8618206923759739), np.float64(0.8326264917644737), np.float64(0.7718709931945951), np.float64(0.7076634776605188), np.float64(0.6868527468192129), np.float64(0.6357628957490877), np.float64(0.5994674030969522), np.float64(0.5784594141434065)]","[0.57342933228129, 0.563369168557057, 0.5826018345004438, 0.6569681428148733, 0.7668409113324786, 0.8322319755399941, 0.8419962520958675, 0.8232567314330801, 0.816056810336325, 0.8165499556169247, 0.7971200315612978, 0.7958378538317388]","[0.72984, 0.72844046, 0.72517145, 0.72394717, 0.7241342, 0.7240891, 0.7261877, 0.7290876, 0.7304207, 0.7316794, 0.7324331, 0.733019]",14.32465037248242,"[6478.0, 6376.000000000002, 6571.0, 7325.000000000001, 8439.000000000002, 9102.0, 9201.000000000002, 9011.0, 8938.0, 8943.0, 8746.0, 8733.0]","[8063.8477600000015, 8049.65782394, 8016.513331550001, 8004.1003566300005, 8005.996653800001, 8005.539384900001, 8026.8170903, 8056.219176400001, 8069.735477300002, 8082.497436600001, 8090.1392009, 8096.079640999999]",13.055199488996344
