DATE_OF_DATA_POINT,LAG_DATA,ACTUAL_VALUE_HORIZON,PREDICTED_VALUE_HORIZON,MAPE_OF_THIS_DATA_POINT
2020-03-04 05:00:00+00:00,"[np.float64(0.7377453397770983), np.float64(0.8272018936778776), np.float64(0.866258999901371), np.float64(0.8776999704112831), np.float64(0.8850971496202782), np.float64(0.8799684387020417), np.float64(0.8640891606667325), np.float64(0.8563960942893776), np.float64(0.844067462274386), np.float64(0.8383469770194298), np.float64(0.8298648781931157), np.float64(0.8405168162540684), np.float64(0.8621165795443337), np.float64(0.8253279416115988), np.float64(0.7653614754906795), np.float64(0.6961238780944865), np.float64(0.6706775816155439), np.float64(0.6267876516421738), np.float64(0.5978893381990333), np.float64(0.5771772364138474), np.float64(0.5625801361080973), np.float64(0.5518295689910246), np.float64(0.566328040240655), np.float64(0.6394121708255252)]","[np.float64(0.751553407633889), np.float64(0.8273991517901174), np.float64(0.8511687543150213), np.float64(0.8384456060755499), np.float64(0.8403195581418286), np.float64(0.8377552026827102), np.float64(0.8288785876319162), np.float64(0.8230594733208403), np.float64(0.8066870500049315), np.float64(0.8030377749284938), np.float64(0.8023473715356544), np.float64(0.8286813295196764), np.float64(0.8618206923759739), np.float64(0.8326264917644737), np.float64(0.7718709931945951), np.float64(0.7076634776605188), np.float64(0.6868527468192129), np.float64(0.6357628957490877), np.float64(0.5994674030969522), np.float64(0.5784594141434065), np.float64(0.57342933228129), np.float64(0.563369168557057), np.float64(0.5826018345004438), np.float64(0.6569681428148733)]","[np.float32(0.7374118), np.float32(0.8263639), np.float32(0.86171436), np.float32(0.8714129), np.float32(0.87979496), np.float32(0.8749664), np.float32(0.85534203), np.float32(0.8391314), np.float32(0.8286923), np.float32(0.80977947), np.float32(0.80828035), np.float32(0.8293101), np.float32(0.84555715), np.float32(0.8163972), np.float32(0.76160914), np.float32(0.6976523), np.float32(0.66146207), np.float32(0.6285913), np.float32(0.59673697), np.float32(0.5740165), np.float32(0.55752265), np.float32(0.54520977), np.float32(0.54530174), np.float32(0.59634)]",2.5042504959599796
2020-03-04 06:00:00+00:00,"[np.float64(0.8272018936778776), np.float64(0.866258999901371), np.float64(0.8776999704112831), np.float64(0.8850971496202782), np.float64(0.8799684387020417), np.float64(0.8640891606667325), np.float64(0.8563960942893776), np.float64(0.844067462274386), np.float64(0.8383469770194298), np.float64(0.8298648781931157), np.float64(0.8405168162540684), np.float64(0.8621165795443337), np.float64(0.8253279416115988), np.float64(0.7653614754906795), np.float64(0.6961238780944865), np.float64(0.6706775816155439), np.float64(0.6267876516421738), np.float64(0.5978893381990333), np.float64(0.5771772364138474), np.float64(0.5625801361080973), np.float64(0.5518295689910246), np.float64(0.566328040240655), np.float64(0.6394121708255252), np.float64(0.751553407633889)]","[np.float64(0.8273991517901174), np.float64(0.8511687543150213), np.float64(0.8384456060755499), np.float64(0.8403195581418286), np.float64(0.8377552026827102), np.float64(0.8288785876319162), np.float64(0.8230594733208403), np.float64(0.8066870500049315), np.float64(0.8030377749284938), np.float64(0.8023473715356544), np.float64(0.8286813295196764), np.float64(0.8618206923759739), np.float64(0.8326264917644737), np.float64(0.7718709931945951), np.float64(0.7076634776605188), np.float64(0.6868527468192129), np.float64(0.6357628957490877), np.float64(0.5994674030969522), np.float64(0.5784594141434065), np.float64(0.57342933228129), np.float64(0.563369168557057), np.float64(0.5826018345004438), np.float64(0.6569681428148733), np.float64(0.7668409113324786)]","[np.float32(0.8312536), np.float32(0.8679578), np.float32(0.8727608), np.float32(0.88338387), np.float32(0.86933804), np.float32(0.85141385), np.float32(0.8408799), np.float32(0.8341123), np.float32(0.8194039), np.float32(0.82125026), np.float32(0.8382534), np.float32(0.8560311), np.float32(0.820565), np.float32(0.7554256), np.float32(0.7004438), np.float32(0.6637283), np.float32(0.6183213), np.float32(0.5849917), np.float32(0.5713264), np.float32(0.55491865), np.float32(0.54321396), np.float32(0.55284595), np.float32(0.61042404), np.float32(0.690961)]",3.0491897040172975
2020-03-04 07:00:00+00:00,"[np.float64(0.866258999901371), np.float64(0.8776999704112831), np.float64(0.8850971496202782), np.float64(0.8799684387020417), np.float64(0.8640891606667325), np.float64(0.8563960942893776), np.float64(0.844067462274386), np.float64(0.8383469770194298), np.float64(0.8298648781931157), np.float64(0.8405168162540684), np.float64(0.8621165795443337), np.float64(0.8253279416115988), np.float64(0.7653614754906795), np.float64(0.6961238780944865), np.float64(0.6706775816155439), np.float64(0.6267876516421738), np.float64(0.5978893381990333), np.float64(0.5771772364138474), np.float64(0.5625801361080973), np.float64(0.5518295689910246), np.float64(0.566328040240655), np.float64(0.6394121708255252), np.float64(0.751553407633889), np.float64(0.8273991517901174)]","[np.float64(0.8511687543150213), np.float64(0.8384456060755499), np.float64(0.8403195581418286), np.float64(0.8377552026827102), np.float64(0.8288785876319162), np.float64(0.8230594733208403), np.float64(0.8066870500049315), np.float64(0.8030377749284938), np.float64(0.8023473715356544), np.float64(0.8286813295196764), np.float64(0.8618206923759739), np.float64(0.8326264917644737), np.float64(0.7718709931945951), np.float64(0.7076634776605188), np.float64(0.6868527468192129), np.float64(0.6357628957490877), np.float64(0.5994674030969522), np.float64(0.5784594141434065), np.float64(0.57342933228129), np.float64(0.563369168557057), np.float64(0.5826018345004438), np.float64(0.6569681428148733), np.float64(0.7668409113324786), np.float64(0.8322319755399941)]","[np.float32(0.8496494), np.float32(0.85654855), np.float32(0.8636184), np.float32(0.86085016), np.float32(0.84672827), np.float32(0.83343565), np.float32(0.8266983), np.float32(0.8147862), np.float32(0.8192466), np.float32(0.8445137), np.float32(0.85723877), np.float32(0.8252113), np.float32(0.76152873), np.float32(0.70038056), np.float32(0.67007554), np.float32(0.6243499), np.float32(0.5808866), np.float32(0.5639131), np.float32(0.5508182), np.float32(0.5388838), np.float32(0.5496024), np.float32(0.61307114), np.float32(0.7048873), np.float32(0.7709924)]",2.873237553875956
2020-03-04 08:00:00+00:00,"[np.float64(0.8776999704112831), np.float64(0.8850971496202782), np.float64(0.8799684387020417), np.float64(0.8640891606667325), np.float64(0.8563960942893776), np.float64(0.844067462274386), np.float64(0.8383469770194298), np.float64(0.8298648781931157), np.float64(0.8405168162540684), np.float64(0.8621165795443337), np.float64(0.8253279416115988), np.float64(0.7653614754906795), np.float64(0.6961238780944865), np.float64(0.6706775816155439), np.float64(0.6267876516421738), np.float64(0.5978893381990333), np.float64(0.5771772364138474), np.float64(0.5625801361080973), np.float64(0.5518295689910246), np.float64(0.566328040240655), np.float64(0.6394121708255252), np.float64(0.751553407633889), np.float64(0.8273991517901174), np.float64(0.8511687543150213)]","[np.float64(0.8384456060755499), np.float64(0.8403195581418286), np.float64(0.8377552026827102), np.float64(0.8288785876319162), np.float64(0.8230594733208403), np.float64(0.8066870500049315), np.float64(0.8030377749284938), np.float64(0.8023473715356544), np.float64(0.8286813295196764), np.float64(0.8618206923759739), np.float64(0.8326264917644737), np.float64(0.7718709931945951), np.float64(0.7076634776605188), np.float64(0.6868527468192129), np.float64(0.6357628957490877), np.float64(0.5994674030969522), np.float64(0.5784594141434065), np.float64(0.57342933228129), np.float64(0.563369168557057), np.float64(0.5826018345004438), np.float64(0.6569681428148733), np.float64(0.7668409113324786), np.float64(0.8322319755399941), np.float64(0.8419962520958675)]","[np.float32(0.8444326), np.float32(0.85463864), np.float32(0.85058177), np.float32(0.8426211), np.float32(0.8329606), np.float32(0.82482475), np.float32(0.81175315), np.float32(0.8075367), np.float32(0.82908857), np.float32(0.84887075), np.float32(0.8224579), np.float32(0.7603721), np.float32(0.7010385), np.float32(0.6586093), np.float32(0.62512857), np.float32(0.58369917), np.float32(0.5548846), np.float32(0.54110074), np.float32(0.535028), np.float32(0.54807675), np.float32(0.60544324), np.float32(0.69890577), np.float32(0.7702515), np.float32(0.7941699)]",3.12100003007308
2020-03-04 09:00:00+00:00,"[np.float64(0.8850971496202782), np.float64(0.8799684387020417), np.float64(0.8640891606667325), np.float64(0.8563960942893776), np.float64(0.844067462274386), np.float64(0.8383469770194298), np.float64(0.8298648781931157), np.float64(0.8405168162540684), np.float64(0.8621165795443337), np.float64(0.8253279416115988), np.float64(0.7653614754906795), np.float64(0.6961238780944865), np.float64(0.6706775816155439), np.float64(0.6267876516421738), np.float64(0.5978893381990333), np.float64(0.5771772364138474), np.float64(0.5625801361080973), np.float64(0.5518295689910246), np.float64(0.566328040240655), np.float64(0.6394121708255252), np.float64(0.751553407633889), np.float64(0.8273991517901174), np.float64(0.8511687543150213), np.float64(0.8384456060755499)]","[np.float64(0.8403195581418286), np.float64(0.8377552026827102), np.float64(0.8288785876319162), np.float64(0.8230594733208403), np.float64(0.8066870500049315), np.float64(0.8030377749284938), np.float64(0.8023473715356544), np.float64(0.8286813295196764), np.float64(0.8618206923759739), np.float64(0.8326264917644737), np.float64(0.7718709931945951), np.float64(0.7076634776605188), np.float64(0.6868527468192129), np.float64(0.6357628957490877), np.float64(0.5994674030969522), np.float64(0.5784594141434065), np.float64(0.57342933228129), np.float64(0.563369168557057), np.float64(0.5826018345004438), np.float64(0.6569681428148733), np.float64(0.7668409113324786), np.float64(0.8322319755399941), np.float64(0.8419962520958675), np.float64(0.8232567314330801)]","[np.float32(0.83379066), np.float32(0.8290118), np.float32(0.81722474), np.float32(0.8140712), np.float32(0.80739456), np.float32(0.7969737), np.float32(0.79773855), np.float32(0.8144611), np.float32(0.8328048), np.float32(0.8133005), np.float32(0.75197256), np.float32(0.6908459), np.float32(0.6503312), np.float32(0.6103705), np.float32(0.5784992), np.float32(0.5520208), np.float32(0.53906626), np.float32(0.5338854), np.float32(0.550914), np.float32(0.6080184), np.float32(0.6990692), np.float32(0.777893), np.float32(0.8095423), np.float32(0.80722517)]",3.3649402300036817
2020-03-04 10:00:00+00:00,"[np.float64(0.8799684387020417), np.float64(0.8640891606667325), np.float64(0.8563960942893776), np.float64(0.844067462274386), np.float64(0.8383469770194298), np.float64(0.8298648781931157), np.float64(0.8405168162540684), np.float64(0.8621165795443337), np.float64(0.8253279416115988), np.float64(0.7653614754906795), np.float64(0.6961238780944865), np.float64(0.6706775816155439), np.float64(0.6267876516421738), np.float64(0.5978893381990333), np.float64(0.5771772364138474), np.float64(0.5625801361080973), np.float64(0.5518295689910246), np.float64(0.566328040240655), np.float64(0.6394121708255252), np.float64(0.751553407633889), np.float64(0.8273991517901174), np.float64(0.8511687543150213), np.float64(0.8384456060755499), np.float64(0.8403195581418286)]","[np.float64(0.8377552026827102), np.float64(0.8288785876319162), np.float64(0.8230594733208403), np.float64(0.8066870500049315), np.float64(0.8030377749284938), np.float64(0.8023473715356544), np.float64(0.8286813295196764), np.float64(0.8618206923759739), np.float64(0.8326264917644737), np.float64(0.7718709931945951), np.float64(0.7076634776605188), np.float64(0.6868527468192129), np.float64(0.6357628957490877), np.float64(0.5994674030969522), np.float64(0.5784594141434065), np.float64(0.57342933228129), np.float64(0.563369168557057), np.float64(0.5826018345004438), np.float64(0.6569681428148733), np.float64(0.7668409113324786), np.float64(0.8322319755399941), np.float64(0.8419962520958675), np.float64(0.8232567314330801), np.float64(0.816056810336325)]","[np.float32(0.82907057), np.float32(0.8169844), np.float32(0.80621624), np.float32(0.80790657), np.float32(0.80249125), np.float32(0.802361), np.float32(0.8250578), np.float32(0.8379711), np.float32(0.8166566), np.float32(0.75951993), np.float32(0.7043613), np.float32(0.66941345), np.float32(0.63120806), np.float32(0.5924055), np.float32(0.5676466), np.float32(0.55874884), np.float32(0.55218476), np.float32(0.56547743), np.float32(0.62212276), np.float32(0.7132758), np.float32(0.7890752), np.float32(0.81985974), np.float32(0.82227004), np.float32(0.81893474)]",1.9288401144082972
2020-03-04 11:00:00+00:00,"[np.float64(0.8640891606667325), np.float64(0.8563960942893776), np.float64(0.844067462274386), np.float64(0.8383469770194298), np.float64(0.8298648781931157), np.float64(0.8405168162540684), np.float64(0.8621165795443337), np.float64(0.8253279416115988), np.float64(0.7653614754906795), np.float64(0.6961238780944865), np.float64(0.6706775816155439), np.float64(0.6267876516421738), np.float64(0.5978893381990333), np.float64(0.5771772364138474), np.float64(0.5625801361080973), np.float64(0.5518295689910246), np.float64(0.566328040240655), np.float64(0.6394121708255252), np.float64(0.751553407633889), np.float64(0.8273991517901174), np.float64(0.8511687543150213), np.float64(0.8384456060755499), np.float64(0.8403195581418286), np.float64(0.8377552026827102)]","[np.float64(0.8288785876319162), np.float64(0.8230594733208403), np.float64(0.8066870500049315), np.float64(0.8030377749284938), np.float64(0.8023473715356544), np.float64(0.8286813295196764), np.float64(0.8618206923759739), np.float64(0.8326264917644737), np.float64(0.7718709931945951), np.float64(0.7076634776605188), np.float64(0.6868527468192129), np.float64(0.6357628957490877), np.float64(0.5994674030969522), np.float64(0.5784594141434065), np.float64(0.57342933228129), np.float64(0.563369168557057), np.float64(0.5826018345004438), np.float64(0.6569681428148733), np.float64(0.7668409113324786), np.float64(0.8322319755399941), np.float64(0.8419962520958675), np.float64(0.8232567314330801), np.float64(0.816056810336325), np.float64(0.8165499556169247)]","[np.float32(0.8130129), np.float32(0.8024657), np.float32(0.79449844), np.float32(0.791072), np.float32(0.7911955), np.float32(0.8121311), np.float32(0.8353256), np.float32(0.8128052), np.float32(0.75583684), np.float32(0.7004145), np.float32(0.6600195), np.float32(0.62597734), np.float32(0.5900609), np.float32(0.56200635), np.float32(0.54711723), np.float32(0.5436133), np.float32(0.5612919), np.float32(0.61495537), np.float32(0.70367205), np.float32(0.7844776), np.float32(0.8177141), np.float32(0.82030904), np.float32(0.8213445), np.float32(0.81812954)]",2.7261300449754398
2020-03-04 12:00:00+00:00,"[np.float64(0.8563960942893776), np.float64(0.844067462274386), np.float64(0.8383469770194298), np.float64(0.8298648781931157), np.float64(0.8405168162540684), np.float64(0.8621165795443337), np.float64(0.8253279416115988), np.float64(0.7653614754906795), np.float64(0.6961238780944865), np.float64(0.6706775816155439), np.float64(0.6267876516421738), np.float64(0.5978893381990333), np.float64(0.5771772364138474), np.float64(0.5625801361080973), np.float64(0.5518295689910246), np.float64(0.566328040240655), np.float64(0.6394121708255252), np.float64(0.751553407633889), np.float64(0.8273991517901174), np.float64(0.8511687543150213), np.float64(0.8384456060755499), np.float64(0.8403195581418286), np.float64(0.8377552026827102), np.float64(0.8288785876319162)]","[np.float64(0.8230594733208403), np.float64(0.8066870500049315), np.float64(0.8030377749284938), np.float64(0.8023473715356544), np.float64(0.8286813295196764), np.float64(0.8618206923759739), np.float64(0.8326264917644737), np.float64(0.7718709931945951), np.float64(0.7076634776605188), np.float64(0.6868527468192129), np.float64(0.6357628957490877), np.float64(0.5994674030969522), np.float64(0.5784594141434065), np.float64(0.57342933228129), np.float64(0.563369168557057), np.float64(0.5826018345004438), np.float64(0.6569681428148733), np.float64(0.7668409113324786), np.float64(0.8322319755399941), np.float64(0.8419962520958675), np.float64(0.8232567314330801), np.float64(0.816056810336325), np.float64(0.8165499556169247), np.float64(0.7971200315612978)]","[np.float32(0.811188), np.float32(0.79991883), np.float32(0.792648), np.float32(0.7942413), np.float32(0.8167856), np.float32(0.8349134), np.float32(0.81385183), np.float32(0.75588584), np.float32(0.69645107), np.float32(0.65732634), np.float32(0.62239265), np.float32(0.5857063), np.float32(0.5607203), np.float32(0.54758936), np.float32(0.5423134), np.float32(0.5599927), np.float32(0.62479675), np.float32(0.7205569), np.float32(0.8026896), np.float32(0.8324605), np.float32(0.8360575), np.float32(0.8389607), np.float32(0.8390026), np.float32(0.8246593)]",2.713449397041003
2020-03-04 13:00:00+00:00,"[np.float64(0.844067462274386), np.float64(0.8383469770194298), np.float64(0.8298648781931157), np.float64(0.8405168162540684), np.float64(0.8621165795443337), np.float64(0.8253279416115988), np.float64(0.7653614754906795), np.float64(0.6961238780944865), np.float64(0.6706775816155439), np.float64(0.6267876516421738), np.float64(0.5978893381990333), np.float64(0.5771772364138474), np.float64(0.5625801361080973), np.float64(0.5518295689910246), np.float64(0.566328040240655), np.float64(0.6394121708255252), np.float64(0.751553407633889), np.float64(0.8273991517901174), np.float64(0.8511687543150213), np.float64(0.8384456060755499), np.float64(0.8403195581418286), np.float64(0.8377552026827102), np.float64(0.8288785876319162), np.float64(0.8230594733208403)]","[np.float64(0.8066870500049315), np.float64(0.8030377749284938), np.float64(0.8023473715356544), np.float64(0.8286813295196764), np.float64(0.8618206923759739), np.float64(0.8326264917644737), np.float64(0.7718709931945951), np.float64(0.7076634776605188), np.float64(0.6868527468192129), np.float64(0.6357628957490877), np.float64(0.5994674030969522), np.float64(0.5784594141434065), np.float64(0.57342933228129), np.float64(0.563369168557057), np.float64(0.5826018345004438), np.float64(0.6569681428148733), np.float64(0.7668409113324786), np.float64(0.8322319755399941), np.float64(0.8419962520958675), np.float64(0.8232567314330801), np.float64(0.816056810336325), np.float64(0.8165499556169247), np.float64(0.7971200315612978), np.float64(0.7958378538317388)]","[np.float32(0.81475544), np.float32(0.810106), np.float32(0.80961347), np.float32(0.8216634), np.float32(0.8377203), np.float32(0.8073709), np.float32(0.75566965), np.float32(0.6930207), np.float32(0.6631499), np.float32(0.6174035), np.float32(0.58518565), np.float32(0.5633491), np.float32(0.55197626), np.float32(0.5386747), np.float32(0.55630857), np.float32(0.62512445), np.float32(0.73040354), np.float32(0.81473505), np.float32(0.84803945), np.float32(0.8503609), np.float32(0.8546293), np.float32(0.8587025), np.float32(0.8421939), np.float32(0.8334514)]",3.0659395754307357
2020-03-04 14:00:00+00:00,"[np.float64(0.8383469770194298), np.float64(0.8298648781931157), np.float64(0.8405168162540684), np.float64(0.8621165795443337), np.float64(0.8253279416115988), np.float64(0.7653614754906795), np.float64(0.6961238780944865), np.float64(0.6706775816155439), np.float64(0.6267876516421738), np.float64(0.5978893381990333), np.float64(0.5771772364138474), np.float64(0.5625801361080973), np.float64(0.5518295689910246), np.float64(0.566328040240655), np.float64(0.6394121708255252), np.float64(0.751553407633889), np.float64(0.8273991517901174), np.float64(0.8511687543150213), np.float64(0.8384456060755499), np.float64(0.8403195581418286), np.float64(0.8377552026827102), np.float64(0.8288785876319162), np.float64(0.8230594733208403), np.float64(0.8066870500049315)]","[np.float64(0.8030377749284938), np.float64(0.8023473715356544), np.float64(0.8286813295196764), np.float64(0.8618206923759739), np.float64(0.8326264917644737), np.float64(0.7718709931945951), np.float64(0.7076634776605188), np.float64(0.6868527468192129), np.float64(0.6357628957490877), np.float64(0.5994674030969522), np.float64(0.5784594141434065), np.float64(0.57342933228129), np.float64(0.563369168557057), np.float64(0.5826018345004438), np.float64(0.6569681428148733), np.float64(0.7668409113324786), np.float64(0.8322319755399941), np.float64(0.8419962520958675), np.float64(0.8232567314330801), np.float64(0.816056810336325), np.float64(0.8165499556169247), np.float64(0.7971200315612978), np.float64(0.7958378538317388), np.float64(0.7864680935003452)]","[np.float32(0.79778385), np.float32(0.80382466), np.float32(0.82119536), np.float32(0.842457), np.float32(0.80462265), np.float32(0.7517858), np.float32(0.69031656), np.float32(0.6620865), np.float32(0.6183033), np.float32(0.58612114), np.float32(0.5618303), np.float32(0.55116546), np.float32(0.53975236), np.float32(0.55581385), np.float32(0.61769855), np.float32(0.7153834), np.float32(0.80299395), np.float32(0.8339685), np.float32(0.8414104), np.float32(0.8399575), np.float32(0.8407496), np.float32(0.82190764), np.float32(0.8103237), np.float32(0.79973865)]",2.8500062033110107
